name;timestamp;arousal;valence;liking
'Devel_HU_02';0.000000;-0.022763;-0.019308;0.013417
'Devel_HU_02';0.100000;-0.003396;-0.013209;0.003918
'Devel_HU_02';0.200000;0.002709;-0.009431;0.006090
'Devel_HU_02';0.300000;0.005716;-0.004254;0.008557
'Devel_HU_02';0.400000;0.005240;0.004719;0.009056
'Devel_HU_02';0.500000;0.003932;0.015456;0.008045
'Devel_HU_02';0.600000;0.004086;0.020943;0.003190
'Devel_HU_02';0.700000;0.006933;0.021207;0.001005
'Devel_HU_02';0.800000;0.010383;0.020391;-0.002091
'Devel_HU_02';0.900000;0.013509;0.020247;-0.006582
'Devel_HU_02';1.000000;0.017350;0.022236;-0.011245
'Devel_HU_02';1.100000;0.020720;0.026897;-0.016419
'Devel_HU_02';1.200000;0.025929;0.033823;-0.015447
'Devel_HU_02';1.300000;0.029672;0.046472;-0.009802
'Devel_HU_02';1.400000;0.028995;0.065579;0.001432
'Devel_HU_02';1.500000;0.028724;0.087923;0.016789
'Devel_HU_02';1.600000;0.032663;0.106334;0.032098
'Devel_HU_02';1.700000;0.058864;0.116464;0.040555
'Devel_HU_02';1.800000;0.071949;0.115447;0.040942
'Devel_HU_02';1.900000;0.083728;0.115034;0.015835
'Devel_HU_02';2.000000;0.089821;0.118941;0.008768
'Devel_HU_02';2.100000;0.095731;0.127981;0.004711
'Devel_HU_02';2.200000;0.105499;0.135369;0.000671
'Devel_HU_02';2.300000;0.114675;0.143024;-0.003670
'Devel_HU_02';2.400000;0.122760;0.153671;-0.007083
'Devel_HU_02';2.500000;0.128551;0.167905;-0.007300
'Devel_HU_02';2.600000;0.135632;0.179963;-0.007388
'Devel_HU_02';2.700000;0.143522;0.187948;-0.005470
'Devel_HU_02';2.800000;0.150381;0.190900;-0.003915
'Devel_HU_02';2.900000;0.155666;0.196415;-0.006455
'Devel_HU_02';3.000000;0.160526;0.200675;-0.010979
'Devel_HU_02';3.100000;0.164389;0.207323;-0.013012
'Devel_HU_02';3.200000;0.167492;0.213226;-0.011204
'Devel_HU_02';3.300000;0.172097;0.216512;-0.007052
'Devel_HU_02';3.400000;0.176487;0.219739;-0.000890
'Devel_HU_02';3.500000;0.176851;0.219937;0.001800
'Devel_HU_02';3.600000;0.179188;0.218879;0.003086
'Devel_HU_02';3.700000;0.179155;0.217640;0.002204
'Devel_HU_02';3.800000;0.176397;0.215975;0.000621
'Devel_HU_02';3.900000;0.175319;0.213194;0.002010
'Devel_HU_02';4.000000;0.174400;0.208927;0.004984
'Devel_HU_02';4.100000;0.174361;0.204466;0.007358
'Devel_HU_02';4.200000;0.174108;0.201759;0.009994
'Devel_HU_02';4.300000;0.174819;0.200023;0.011696
'Devel_HU_02';4.400000;0.172016;0.200294;0.014265
'Devel_HU_02';4.500000;0.168485;0.201295;0.015460
'Devel_HU_02';4.600000;0.166291;0.200441;0.016146
'Devel_HU_02';4.700000;0.166061;0.202213;0.020427
'Devel_HU_02';4.800000;0.167661;0.206363;0.024876
'Devel_HU_02';4.900000;0.172453;0.205944;0.024638
'Devel_HU_02';5.000000;0.171128;0.204046;0.022587
'Devel_HU_02';5.100000;0.172656;0.202270;0.021253
'Devel_HU_02';5.200000;0.169422;0.201742;0.017228
'Devel_HU_02';5.300000;0.166119;0.203165;0.018310
'Devel_HU_02';5.400000;0.166906;0.201288;0.017169
'Devel_HU_02';5.500000;0.165103;0.198739;0.016537
'Devel_HU_02';5.600000;0.163696;0.196352;0.016390
'Devel_HU_02';5.700000;0.160906;0.192458;0.014642
'Devel_HU_02';5.800000;0.154820;0.190021;0.016212
'Devel_HU_02';5.900000;0.146197;0.187061;0.016489
'Devel_HU_02';6.000000;0.138125;0.184550;0.017874
'Devel_HU_02';6.100000;0.130736;0.183763;0.019996
'Devel_HU_02';6.200000;0.127971;0.180609;0.021132
'Devel_HU_02';6.300000;0.127482;0.178523;0.022377
'Devel_HU_02';6.400000;0.124179;0.171686;0.023345
'Devel_HU_02';6.500000;0.120857;0.165866;0.022106
'Devel_HU_02';6.600000;0.117612;0.159133;0.018745
'Devel_HU_02';6.700000;0.115163;0.156629;0.017142
'Devel_HU_02';6.800000;0.112529;0.156811;0.015043
'Devel_HU_02';6.900000;0.108948;0.158577;0.013768
'Devel_HU_02';7.000000;0.106002;0.158967;0.011033
'Devel_HU_02';7.100000;0.105269;0.159202;0.010545
'Devel_HU_02';7.200000;0.104539;0.158887;0.011222
'Devel_HU_02';7.300000;0.105854;0.156606;0.013136
'Devel_HU_02';7.400000;0.105781;0.153824;0.013865
'Devel_HU_02';7.500000;0.102299;0.155242;0.013099
'Devel_HU_02';7.600000;0.097958;0.156544;0.012492
'Devel_HU_02';7.700000;0.098736;0.153740;0.011772
'Devel_HU_02';7.800000;0.098309;0.151339;0.009784
'Devel_HU_02';7.900000;0.099529;0.144998;0.006230
'Devel_HU_02';8.000000;0.100140;0.140546;0.004705
'Devel_HU_02';8.100000;0.098651;0.137353;0.004890
'Devel_HU_02';8.200000;0.095194;0.129633;0.005926
'Devel_HU_02';8.300000;0.092096;0.126069;0.005195
'Devel_HU_02';8.400000;0.092998;0.124421;0.005556
'Devel_HU_02';8.500000;0.095276;0.121363;0.004940
'Devel_HU_02';8.600000;0.095794;0.116327;0.002793
'Devel_HU_02';8.700000;0.095108;0.110344;0.000074
'Devel_HU_02';8.800000;0.093307;0.107791;-0.000163
'Devel_HU_02';8.900000;0.087095;0.112986;0.001201
'Devel_HU_02';9.000000;0.081436;0.116600;0.003812
'Devel_HU_02';9.100000;0.077881;0.117635;0.003462
'Devel_HU_02';9.200000;0.073791;0.119120;0.006797
'Devel_HU_02';9.300000;0.071754;0.118850;0.011080
'Devel_HU_02';9.400000;0.070673;0.116504;0.013457
'Devel_HU_02';9.500000;0.067931;0.114981;0.012605
'Devel_HU_02';9.600000;0.066330;0.112757;0.010520
'Devel_HU_02';9.700000;0.064732;0.105753;0.007661
'Devel_HU_02';9.800000;0.063182;0.091802;0.001474
'Devel_HU_02';9.900000;0.058636;0.083817;-0.003854
'Devel_HU_02';10.000000;0.059555;0.079002;-0.004384
'Devel_HU_02';10.100000;0.057258;0.076413;-0.003205
'Devel_HU_02';10.200000;0.052343;0.074578;-0.002846
'Devel_HU_02';10.300000;0.046927;0.077270;-0.005041
'Devel_HU_02';10.400000;0.043574;0.079341;-0.006873
'Devel_HU_02';10.500000;0.042444;0.081086;-0.010478
'Devel_HU_02';10.600000;0.040824;0.078652;-0.013662
'Devel_HU_02';10.700000;0.040090;0.074119;-0.018389
'Devel_HU_02';10.800000;0.038190;0.071117;-0.023237
'Devel_HU_02';10.900000;0.034435;0.069437;-0.029951
'Devel_HU_02';11.000000;0.030771;0.065139;-0.034899
'Devel_HU_02';11.100000;0.029740;0.061894;-0.035710
'Devel_HU_02';11.200000;0.025969;0.059162;-0.033365
'Devel_HU_02';11.300000;0.025037;0.053300;-0.030787
'Devel_HU_02';11.400000;0.028419;0.046911;-0.030140
'Devel_HU_02';11.500000;0.029775;0.042007;-0.033581
'Devel_HU_02';11.600000;0.028248;0.038959;-0.041693
'Devel_HU_02';11.700000;0.025721;0.036814;-0.047781
