name;timestamp;arousal;valence;liking
'Devel_DE_04';0.000000;0.003264;-0.014393;-0.010178
'Devel_DE_04';0.100000;-0.003731;-0.012866;-0.007697
'Devel_DE_04';0.200000;-0.008464;-0.010287;0.000352
'Devel_DE_04';0.300000;-0.013360;-0.008483;0.009995
'Devel_DE_04';0.400000;-0.017630;-0.009552;0.013730
'Devel_DE_04';0.500000;-0.025152;-0.014278;0.012034
'Devel_DE_04';0.600000;-0.036687;-0.019329;0.008224
'Devel_DE_04';0.700000;-0.042508;-0.026239;0.006475
'Devel_DE_04';0.800000;-0.045051;-0.029142;0.005721
'Devel_DE_04';0.900000;-0.044330;-0.028745;0.007544
'Devel_DE_04';1.000000;-0.038520;-0.024037;0.008538
'Devel_DE_04';1.100000;-0.028819;-0.020794;0.004478
'Devel_DE_04';1.200000;-0.018573;-0.017963;0.002845
'Devel_DE_04';1.300000;-0.009243;-0.013809;0.004632
'Devel_DE_04';1.400000;-0.004714;-0.008615;0.006950
'Devel_DE_04';1.500000;-0.005651;0.001930;0.009100
'Devel_DE_04';1.600000;0.001830;0.010626;0.009115
'Devel_DE_04';1.700000;-0.000891;0.014710;0.007428
'Devel_DE_04';1.800000;0.002155;0.000366;0.012010
'Devel_DE_04';1.900000;-0.001285;0.006534;0.016253
'Devel_DE_04';2.000000;-0.005047;0.000447;0.016271
'Devel_DE_04';2.100000;-0.009291;-0.003498;0.019745
'Devel_DE_04';2.200000;-0.011684;-0.002286;0.023141
'Devel_DE_04';2.300000;-0.014331;-0.004956;0.027142
'Devel_DE_04';2.400000;-0.015683;-0.005841;0.026410
'Devel_DE_04';2.500000;-0.018062;-0.004264;0.025154
'Devel_DE_04';2.600000;-0.018746;-0.004393;0.025488
'Devel_DE_04';2.700000;-0.018585;-0.004137;0.025528
'Devel_DE_04';2.800000;-0.017831;-0.003107;0.024458
'Devel_DE_04';2.900000;-0.015926;-0.002085;0.025253
'Devel_DE_04';3.000000;-0.015709;-0.001193;0.025827
'Devel_DE_04';3.100000;-0.013999;-0.000022;0.025092
'Devel_DE_04';3.200000;-0.010336;-0.000905;0.027269
'Devel_DE_04';3.300000;-0.007366;-0.002112;0.028895
'Devel_DE_04';3.400000;-0.002720;-0.004020;0.029930
'Devel_DE_04';3.500000;0.000073;-0.006024;0.031603
'Devel_DE_04';3.600000;0.001739;-0.006761;0.032010
'Devel_DE_04';3.700000;0.003410;-0.006204;0.033102
'Devel_DE_04';3.800000;0.003863;-0.003587;0.034132
'Devel_DE_04';3.900000;0.003767;-0.001134;0.036161
'Devel_DE_04';4.000000;0.003762;0.001908;0.037353
'Devel_DE_04';4.100000;0.003482;0.005332;0.037173
'Devel_DE_04';4.200000;0.002148;0.007265;0.038100
'Devel_DE_04';4.300000;0.002263;0.010321;0.040117
'Devel_DE_04';4.400000;0.002824;0.014064;0.041616
'Devel_DE_04';4.500000;0.003448;0.015831;0.042999
'Devel_DE_04';4.600000;0.004547;0.017825;0.045192
'Devel_DE_04';4.700000;0.005783;0.019606;0.046962
'Devel_DE_04';4.800000;0.006061;0.018903;0.048861
'Devel_DE_04';4.900000;0.006899;0.018201;0.050630
'Devel_DE_04';5.000000;0.006597;0.018991;0.050287
'Devel_DE_04';5.100000;0.006542;0.019486;0.050902
'Devel_DE_04';5.200000;0.006667;0.018192;0.050058
'Devel_DE_04';5.300000;0.006075;0.017897;0.050438
'Devel_DE_04';5.400000;0.006764;0.017696;0.051929
'Devel_DE_04';5.500000;0.007270;0.017781;0.053510
'Devel_DE_04';5.600000;0.007878;0.018652;0.055563
'Devel_DE_04';5.700000;0.006986;0.019010;0.058014
'Devel_DE_04';5.800000;0.006283;0.019179;0.059064
'Devel_DE_04';5.900000;0.005890;0.018960;0.061281
'Devel_DE_04';6.000000;0.005093;0.021084;0.064432
'Devel_DE_04';6.100000;0.004145;0.024880;0.066649
'Devel_DE_04';6.200000;0.005117;0.027041;0.068521
'Devel_DE_04';6.300000;0.005853;0.029586;0.071802
'Devel_DE_04';6.400000;0.006207;0.031199;0.072436
'Devel_DE_04';6.500000;0.006996;0.031913;0.073784
'Devel_DE_04';6.600000;0.007897;0.033761;0.074474
'Devel_DE_04';6.700000;0.009261;0.034989;0.074923
'Devel_DE_04';6.800000;0.009551;0.033601;0.074770
'Devel_DE_04';6.900000;0.011615;0.033661;0.074296
'Devel_DE_04';7.000000;0.012816;0.034376;0.074534
'Devel_DE_04';7.100000;0.014134;0.038465;0.075103
'Devel_DE_04';7.200000;0.015099;0.040294;0.073319
'Devel_DE_04';7.300000;0.014206;0.042224;0.071360
'Devel_DE_04';7.400000;0.013157;0.043126;0.067466
'Devel_DE_04';7.500000;0.015205;0.042452;0.065630
'Devel_DE_04';7.600000;0.018985;0.043870;0.064979
'Devel_DE_04';7.700000;0.019159;0.044999;0.063870
'Devel_DE_04';7.800000;0.016591;0.043522;0.061111
'Devel_DE_04';7.900000;0.015181;0.042364;0.059853
'Devel_DE_04';8.000000;0.012012;0.042600;0.059371
'Devel_DE_04';8.100000;0.010004;0.042125;0.060551
'Devel_DE_04';8.200000;0.009133;0.041816;0.060462
'Devel_DE_04';8.300000;0.009123;0.041383;0.059353
'Devel_DE_04';8.400000;0.011080;0.041345;0.059079
'Devel_DE_04';8.500000;0.012905;0.039590;0.057384
'Devel_DE_04';8.600000;0.013238;0.039002;0.053609
'Devel_DE_04';8.700000;0.013185;0.038716;0.049554
'Devel_DE_04';8.800000;0.012335;0.039742;0.045638
'Devel_DE_04';8.900000;0.011994;0.039943;0.041747
'Devel_DE_04';9.000000;0.010675;0.039806;0.037986
'Devel_DE_04';9.100000;0.010085;0.040265;0.037732
'Devel_DE_04';9.200000;0.011717;0.038671;0.036590
'Devel_DE_04';9.300000;0.012444;0.036491;0.034719
'Devel_DE_04';9.400000;0.014199;0.034871;0.034615
'Devel_DE_04';9.500000;0.015097;0.035313;0.036812
'Devel_DE_04';9.600000;0.015270;0.034986;0.036506
'Devel_DE_04';9.700000;0.009386;0.035150;0.036788
'Devel_DE_04';9.800000;0.007753;0.035710;0.036206
'Devel_DE_04';9.900000;0.005287;0.034232;0.033381
'Devel_DE_04';10.000000;0.003199;0.031581;0.031810
'Devel_DE_04';10.100000;0.003012;0.029276;0.030069
'Devel_DE_04';10.200000;0.002803;0.026137;0.027331
'Devel_DE_04';10.300000;0.002324;0.025733;0.023948
'Devel_DE_04';10.400000;0.002511;0.024768;0.021560
'Devel_DE_04';10.500000;0.000915;0.025399;0.020104
'Devel_DE_04';10.600000;0.002378;0.023736;0.018429
'Devel_DE_04';10.700000;0.005410;0.024658;0.016715
'Devel_DE_04';10.800000;0.005237;0.024912;0.015692
'Devel_DE_04';10.900000;0.006682;0.026731;0.015465
'Devel_DE_04';11.000000;0.005633;0.029331;0.015464
'Devel_DE_04';11.100000;0.006021;0.029835;0.014417
'Devel_DE_04';11.200000;0.008080;0.029235;0.013334
'Devel_DE_04';11.300000;0.008997;0.025292;0.012131
'Devel_DE_04';11.400000;0.009223;0.020591;0.009582
'Devel_DE_04';11.500000;0.007855;0.016836;0.005570
'Devel_DE_04';11.600000;0.008834;0.012232;-0.001273
'Devel_DE_04';11.700000;0.011199;0.007918;-0.003953
'Devel_DE_04';11.800000;0.012586;0.004335;-0.003396
'Devel_DE_04';11.900000;0.011685;-0.001485;-0.001298
'Devel_DE_04';12.000000;0.007098;-0.005751;-0.000847
