name;timestamp;arousal;valence;liking
'Devel_DE_09';0.000000;0.014538;-0.004937;-0.006073
'Devel_DE_09';0.100000;0.028098;-0.000098;-0.021361
'Devel_DE_09';0.200000;0.028981;0.001476;-0.024888
'Devel_DE_09';0.300000;0.025481;0.006926;-0.027651
'Devel_DE_09';0.400000;0.023250;0.017358;-0.026524
'Devel_DE_09';0.500000;0.022658;0.027531;-0.024203
'Devel_DE_09';0.600000;0.021171;0.033232;-0.024769
'Devel_DE_09';0.700000;0.024341;0.028213;-0.025262
'Devel_DE_09';0.800000;0.025314;0.021332;-0.029712
'Devel_DE_09';0.900000;0.021674;0.013288;-0.035636
'Devel_DE_09';1.000000;0.019689;0.008393;-0.041781
'Devel_DE_09';1.100000;0.020323;0.007252;-0.046987
'Devel_DE_09';1.200000;0.026539;0.000671;-0.048128
'Devel_DE_09';1.300000;0.028975;-0.006038;-0.043622
'Devel_DE_09';1.400000;0.027875;-0.006933;-0.035210
'Devel_DE_09';1.500000;0.022636;0.002190;-0.021636
'Devel_DE_09';1.600000;0.015527;0.013093;-0.004503
'Devel_DE_09';1.700000;0.028464;0.019317;0.005866
'Devel_DE_09';1.800000;0.028203;0.004942;0.002092
'Devel_DE_09';1.900000;0.025929;-0.016238;-0.059106
'Devel_DE_09';2.000000;0.023357;-0.018596;-0.064217
'Devel_DE_09';2.100000;0.021097;-0.018112;-0.062925
'Devel_DE_09';2.200000;0.019932;-0.017021;-0.057812
'Devel_DE_09';2.300000;0.019275;-0.018177;-0.056479
'Devel_DE_09';2.400000;0.019664;-0.017710;-0.054379
'Devel_DE_09';2.500000;0.020628;-0.015318;-0.052379
'Devel_DE_09';2.600000;0.021534;-0.015497;-0.051388
'Devel_DE_09';2.700000;0.024054;-0.012905;-0.046891
'Devel_DE_09';2.800000;0.024762;-0.009659;-0.040485
'Devel_DE_09';2.900000;0.026276;-0.008546;-0.034042
'Devel_DE_09';3.000000;0.028939;-0.011043;-0.028164
'Devel_DE_09';3.100000;0.032480;-0.013155;-0.023399
'Devel_DE_09';3.200000;0.034155;-0.013936;-0.018853
'Devel_DE_09';3.300000;0.036659;-0.011322;-0.014830
'Devel_DE_09';3.400000;0.037957;-0.007337;-0.012408
'Devel_DE_09';3.500000;0.040243;-0.004150;-0.011866
'Devel_DE_09';3.600000;0.045087;-0.000439;-0.010840
'Devel_DE_09';3.700000;0.050888;0.001333;-0.008466
'Devel_DE_09';3.800000;0.053214;0.001592;-0.006802
'Devel_DE_09';3.900000;0.053418;0.001543;-0.005343
'Devel_DE_09';4.000000;0.056311;0.002791;-0.004020
'Devel_DE_09';4.100000;0.058180;0.005635;-0.001673
'Devel_DE_09';4.200000;0.059025;0.006940;-0.002572
'Devel_DE_09';4.300000;0.063922;0.006616;-0.002565
'Devel_DE_09';4.400000;0.068753;0.006937;0.000386
'Devel_DE_09';4.500000;0.073871;0.009240;0.002790
'Devel_DE_09';4.600000;0.077255;0.013178;0.004661
'Devel_DE_09';4.700000;0.079864;0.019983;0.002726
'Devel_DE_09';4.800000;0.081392;0.025729;0.001289
'Devel_DE_09';4.900000;0.084754;0.029846;0.001339
'Devel_DE_09';5.000000;0.089748;0.032262;0.000983
'Devel_DE_09';5.100000;0.096165;0.036610;0.000998
