name;timestamp;arousal;valence;liking
'Devel_DE_01';0.000000;-0.003563;-0.039773;-0.001693
'Devel_DE_01';0.100000;-0.001258;-0.028564;0.004197
'Devel_DE_01';0.200000;-0.000627;-0.024155;0.003599
'Devel_DE_01';0.300000;-0.000867;-0.017347;0.002892
'Devel_DE_01';0.400000;-0.000948;-0.013228;0.000491
'Devel_DE_01';0.500000;-0.000834;-0.006241;0.000843
'Devel_DE_01';0.600000;-0.000990;-0.002819;-0.002465
'Devel_DE_01';0.700000;-0.001615;-0.007655;-0.008015
'Devel_DE_01';0.800000;-0.005088;-0.014439;-0.016188
'Devel_DE_01';0.900000;-0.011394;-0.021396;-0.024427
'Devel_DE_01';1.000000;-0.016905;-0.029808;-0.031316
'Devel_DE_01';1.100000;-0.014726;-0.035094;-0.031122
'Devel_DE_01';1.200000;-0.007452;-0.041453;-0.025366
'Devel_DE_01';1.300000;0.001311;-0.047428;-0.017202
'Devel_DE_01';1.400000;0.006369;-0.045214;-0.005744
'Devel_DE_01';1.500000;-0.002292;-0.033556;-0.000721
'Devel_DE_01';1.600000;-0.024830;-0.018968;0.004901
'Devel_DE_01';1.700000;-0.009761;-0.005568;0.011236
'Devel_DE_01';1.800000;0.006227;-0.001805;0.010634
'Devel_DE_01';1.900000;0.019595;-0.000240;-0.019860
'Devel_DE_01';2.000000;0.038167;0.006648;-0.021834
'Devel_DE_01';2.100000;0.050775;0.020270;-0.020903
'Devel_DE_01';2.200000;0.061098;0.031664;-0.024668
'Devel_DE_01';2.300000;0.068927;0.042270;-0.021172
'Devel_DE_01';2.400000;0.081183;0.056106;-0.018959
'Devel_DE_01';2.500000;0.092129;0.069444;-0.015005
'Devel_DE_01';2.600000;0.105420;0.081350;-0.016542
'Devel_DE_01';2.700000;0.120926;0.093756;-0.018232
'Devel_DE_01';2.800000;0.135078;0.105884;-0.022795
'Devel_DE_01';2.900000;0.148648;0.118844;-0.025441
'Devel_DE_01';3.000000;0.163554;0.129183;-0.028486
'Devel_DE_01';3.100000;0.175869;0.140856;-0.031407
'Devel_DE_01';3.200000;0.186284;0.154625;-0.030290
'Devel_DE_01';3.300000;0.194978;0.168263;-0.029333
'Devel_DE_01';3.400000;0.203181;0.181685;-0.027763
'Devel_DE_01';3.500000;0.205383;0.193691;-0.021892
'Devel_DE_01';3.600000;0.209669;0.204097;-0.016876
'Devel_DE_01';3.700000;0.209094;0.209502;-0.009875
'Devel_DE_01';3.800000;0.212534;0.215689;-0.006930
'Devel_DE_01';3.900000;0.214898;0.221185;-0.004073
'Devel_DE_01';4.000000;0.218401;0.219895;-0.002406
'Devel_DE_01';4.100000;0.224249;0.224750;0.003810
'Devel_DE_01';4.200000;0.226906;0.227706;0.004165
'Devel_DE_01';4.300000;0.230369;0.232229;0.006147
'Devel_DE_01';4.400000;0.233726;0.238337;0.006781
'Devel_DE_01';4.500000;0.235579;0.239488;0.009610
'Devel_DE_01';4.600000;0.236678;0.236722;0.005006
'Devel_DE_01';4.700000;0.234228;0.234967;0.002313
'Devel_DE_01';4.800000;0.235241;0.233582;-0.001397
'Devel_DE_01';4.900000;0.233792;0.230370;-0.006026
'Devel_DE_01';5.000000;0.228882;0.228474;-0.009074
'Devel_DE_01';5.100000;0.223799;0.227593;-0.009583
'Devel_DE_01';5.200000;0.220024;0.231828;-0.013796
'Devel_DE_01';5.300000;0.219767;0.232440;-0.015200
'Devel_DE_01';5.400000;0.218572;0.234884;-0.015408
'Devel_DE_01';5.500000;0.218072;0.234642;-0.015284
'Devel_DE_01';5.600000;0.220778;0.231116;-0.019300
'Devel_DE_01';5.700000;0.217800;0.228372;-0.023024
'Devel_DE_01';5.800000;0.216459;0.224960;-0.025999
'Devel_DE_01';5.900000;0.215966;0.222792;-0.030830
'Devel_DE_01';6.000000;0.215832;0.216758;-0.037557
'Devel_DE_01';6.100000;0.211350;0.209123;-0.043692
'Devel_DE_01';6.200000;0.210631;0.199391;-0.048256
'Devel_DE_01';6.300000;0.209619;0.192089;-0.052324
'Devel_DE_01';6.400000;0.205656;0.185061;-0.054582
'Devel_DE_01';6.500000;0.201728;0.178429;-0.056178
'Devel_DE_01';6.600000;0.199299;0.169664;-0.058340
'Devel_DE_01';6.700000;0.197481;0.161126;-0.061865
'Devel_DE_01';6.800000;0.196954;0.152381;-0.064961
'Devel_DE_01';6.900000;0.196002;0.142182;-0.070075
'Devel_DE_01';7.000000;0.193618;0.131746;-0.074949
'Devel_DE_01';7.100000;0.187144;0.125310;-0.078013
'Devel_DE_01';7.200000;0.180378;0.121827;-0.077467
'Devel_DE_01';7.300000;0.174744;0.115192;-0.080541
'Devel_DE_01';7.400000;0.167229;0.110118;-0.082110
'Devel_DE_01';7.500000;0.158649;0.103052;-0.087716
'Devel_DE_01';7.600000;0.153215;0.096273;-0.091653
'Devel_DE_01';7.700000;0.151095;0.089210;-0.094839
'Devel_DE_01';7.800000;0.149072;0.081322;-0.096471
'Devel_DE_01';7.900000;0.143078;0.073519;-0.097476
'Devel_DE_01';8.000000;0.143037;0.068871;-0.099603
'Devel_DE_01';8.100000;0.142152;0.067805;-0.101757
'Devel_DE_01';8.200000;0.142153;0.062347;-0.105988
'Devel_DE_01';8.300000;0.142309;0.059241;-0.107916
'Devel_DE_01';8.400000;0.142231;0.058076;-0.107991
'Devel_DE_01';8.500000;0.141450;0.059887;-0.108786
'Devel_DE_01';8.600000;0.142417;0.062379;-0.104941
'Devel_DE_01';8.700000;0.140065;0.064722;-0.103740
'Devel_DE_01';8.800000;0.136446;0.065874;-0.105245
'Devel_DE_01';8.900000;0.131055;0.066907;-0.103160
'Devel_DE_01';9.000000;0.127590;0.066893;-0.100803
'Devel_DE_01';9.100000;0.123564;0.064678;-0.097971
'Devel_DE_01';9.200000;0.121156;0.063298;-0.094987
'Devel_DE_01';9.300000;0.119623;0.061737;-0.094261
'Devel_DE_01';9.400000;0.117739;0.063031;-0.094549
'Devel_DE_01';9.500000;0.115109;0.065100;-0.094794
'Devel_DE_01';9.600000;0.112928;0.067450;-0.091892
'Devel_DE_01';9.700000;0.110914;0.068282;-0.083169
'Devel_DE_01';9.800000;0.109726;0.066639;-0.078851
'Devel_DE_01';9.900000;0.110364;0.064948;-0.075417
'Devel_DE_01';10.000000;0.113810;0.062137;-0.072504
'Devel_DE_01';10.100000;0.115837;0.057987;-0.074635
'Devel_DE_01';10.200000;0.118580;0.056229;-0.075487
'Devel_DE_01';10.300000;0.123624;0.055564;-0.072663
'Devel_DE_01';10.400000;0.127500;0.056978;-0.069259
'Devel_DE_01';10.500000;0.130993;0.058779;-0.067030
'Devel_DE_01';10.600000;0.134734;0.059383;-0.064401
'Devel_DE_01';10.700000;0.138007;0.060077;-0.062895
'Devel_DE_01';10.800000;0.139569;0.060425;-0.063136
'Devel_DE_01';10.900000;0.145469;0.061672;-0.064820
'Devel_DE_01';11.000000;0.150623;0.065672;-0.062290
'Devel_DE_01';11.100000;0.157232;0.067489;-0.057519
'Devel_DE_01';11.200000;0.163580;0.070356;-0.051913
'Devel_DE_01';11.300000;0.171128;0.072927;-0.051213
'Devel_DE_01';11.400000;0.176315;0.078847;-0.050013
'Devel_DE_01';11.500000;0.184605;0.084214;-0.051637
'Devel_DE_01';11.600000;0.191805;0.088192;-0.049235
'Devel_DE_01';11.700000;0.202058;0.095755;-0.046401
'Devel_DE_01';11.800000;0.214526;0.105415;-0.040649
'Devel_DE_01';11.900000;0.221716;0.114888;-0.032601
'Devel_DE_01';12.000000;0.226790;0.121483;-0.027684
'Devel_DE_01';12.100000;0.230418;0.132088;-0.022086
