name;timestamp;arousal;valence;liking
'Devel_DE_06';0.000000;0.008744;-0.006811;0.004313
'Devel_DE_06';0.100000;-0.001188;-0.000361;-0.000708
'Devel_DE_06';0.200000;-0.013933;0.003746;-0.000541
'Devel_DE_06';0.300000;-0.023321;0.003870;0.002044
'Devel_DE_06';0.400000;-0.027513;0.000921;0.000795
'Devel_DE_06';0.500000;-0.031831;-0.005891;-0.002435
'Devel_DE_06';0.600000;-0.037378;-0.014962;-0.003805
'Devel_DE_06';0.700000;-0.035410;-0.026613;-0.003867
'Devel_DE_06';0.800000;-0.031526;-0.032884;-0.003552
'Devel_DE_06';0.900000;-0.027771;-0.034903;-0.001118
'Devel_DE_06';1.000000;-0.021752;-0.033586;0.000151
'Devel_DE_06';1.100000;-0.013345;-0.030982;-0.002672
'Devel_DE_06';1.200000;-0.006257;-0.028057;-0.001496
'Devel_DE_06';1.300000;-0.002097;-0.022420;0.002773
'Devel_DE_06';1.400000;-0.007197;-0.013854;0.006402
'Devel_DE_06';1.500000;-0.022425;0.003686;0.005996
'Devel_DE_06';1.600000;-0.028763;0.021583;0.000080
'Devel_DE_06';1.700000;-0.021749;0.032133;-0.007245
'Devel_DE_06';1.800000;-0.015067;0.013782;-0.012535
'Devel_DE_06';1.900000;-0.015153;-0.001537;-0.010695
'Devel_DE_06';2.000000;-0.015667;-0.010638;-0.014880
'Devel_DE_06';2.100000;-0.017496;-0.016351;-0.014582
'Devel_DE_06';2.200000;-0.017980;-0.015282;-0.013523
'Devel_DE_06';2.300000;-0.019545;-0.016620;-0.010591
'Devel_DE_06';2.400000;-0.020208;-0.015543;-0.011617
'Devel_DE_06';2.500000;-0.021947;-0.012305;-0.012325
'Devel_DE_06';2.600000;-0.021940;-0.011539;-0.011130
'Devel_DE_06';2.700000;-0.021276;-0.011033;-0.010036
'Devel_DE_06';2.800000;-0.020867;-0.009894;-0.009830
'Devel_DE_06';2.900000;-0.020017;-0.008792;-0.007750
'Devel_DE_06';3.000000;-0.021187;-0.007764;-0.005798
'Devel_DE_06';3.100000;-0.021201;-0.006480;-0.005039
'Devel_DE_06';3.200000;-0.019069;-0.007234;-0.001723
'Devel_DE_06';3.300000;-0.017547;-0.008370;0.000603
'Devel_DE_06';3.400000;-0.014099;-0.010269;0.001745
'Devel_DE_06';3.500000;-0.012095;-0.012426;0.002855
'Devel_DE_06';3.600000;-0.010974;-0.013451;0.002031
'Devel_DE_06';3.700000;-0.009345;-0.013437;0.001101
'Devel_DE_06';3.800000;-0.008835;-0.011670;-0.000433
'Devel_DE_06';3.900000;-0.008590;-0.010151;-0.001184
'Devel_DE_06';4.000000;-0.007980;-0.008042;-0.002453
'Devel_DE_06';4.100000;-0.007112;-0.005418;-0.004372
'Devel_DE_06';4.200000;-0.007033;-0.004233;-0.004453
'Devel_DE_06';4.300000;-0.005847;-0.002110;-0.003070
'Devel_DE_06';4.400000;-0.004651;0.000421;-0.002193
'Devel_DE_06';4.500000;-0.003857;0.000838;-0.001404
'Devel_DE_06';4.600000;-0.002816;0.001443;-0.000040
'Devel_DE_06';4.700000;-0.001405;0.002214;0.000764
'Devel_DE_06';4.800000;-0.000568;0.000970;0.001765
'Devel_DE_06';4.900000;0.001193;0.000028;0.002629
'Devel_DE_06';5.000000;0.002043;0.000539;0.001135
'Devel_DE_06';5.100000;0.003213;0.000741;0.000575
'Devel_DE_06';5.200000;0.004464;-0.000928;-0.001420
'Devel_DE_06';5.300000;0.004881;-0.001525;-0.002140
'Devel_DE_06';5.400000;0.006550;-0.001867;-0.001627
'Devel_DE_06';5.500000;0.007973;-0.001744;-0.000898
'Devel_DE_06';5.600000;0.009456;-0.000799;0.000431
'Devel_DE_06';5.700000;0.009611;-0.000548;0.002186
'Devel_DE_06';5.800000;0.010370;-0.000778;0.002299
