name;timestamp;arousal;valence;liking
'Devel_HU_08';0.000000;-0.013386;-0.049418;0.015444
'Devel_HU_08';0.100000;0.015791;-0.039402;0.020708
'Devel_HU_08';0.200000;0.011257;-0.036173;0.019282
'Devel_HU_08';0.300000;0.000903;-0.033086;0.018466
'Devel_HU_08';0.400000;-0.014041;-0.027481;0.016600
'Devel_HU_08';0.500000;-0.028480;-0.021019;0.013838
'Devel_HU_08';0.600000;-0.041703;-0.020884;0.012088
'Devel_HU_08';0.700000;-0.046820;-0.028629;0.011305
'Devel_HU_08';0.800000;-0.048384;-0.036699;0.009135
'Devel_HU_08';0.900000;-0.050223;-0.044061;0.003602
'Devel_HU_08';1.000000;-0.050913;-0.048129;-0.001678
'Devel_HU_08';1.100000;-0.049164;-0.049565;-0.008193
'Devel_HU_08';1.200000;-0.045569;-0.050538;-0.003101
'Devel_HU_08';1.300000;-0.041845;-0.048816;0.010650
'Devel_HU_08';1.400000;-0.043895;-0.038920;0.031136
'Devel_HU_08';1.500000;-0.058327;-0.016680;0.053718
'Devel_HU_08';1.600000;-0.066926;0.007015;0.069692
'Devel_HU_08';1.700000;-0.031330;0.018016;0.071793
'Devel_HU_08';1.800000;-0.027481;0.002387;0.045567
'Devel_HU_08';1.900000;-0.025468;-0.009599;0.020529
'Devel_HU_08';2.000000;-0.028876;-0.013625;0.007553
'Devel_HU_08';2.100000;-0.031997;-0.011476;-0.000969
'Devel_HU_08';2.200000;-0.032372;-0.009878;-0.007956
'Devel_HU_08';2.300000;-0.032465;-0.007741;-0.012905
'Devel_HU_08';2.400000;-0.032178;-0.003135;-0.015125
'Devel_HU_08';2.500000;-0.031687;0.004525;-0.013135
'Devel_HU_08';2.600000;-0.028696;0.009381;-0.011139
'Devel_HU_08';2.700000;-0.024951;0.009404;-0.007932
'Devel_HU_08';2.800000;-0.022625;0.005308;-0.005678
'Devel_HU_08';2.900000;-0.022299;0.004506;-0.006356
'Devel_HU_08';3.000000;-0.021508;0.004188;-0.006157
'Devel_HU_08';3.100000;-0.020492;0.007055;-0.003864
'Devel_HU_08';3.200000;-0.018274;0.010795;0.001581
'Devel_HU_08';3.300000;-0.014674;0.014075;0.009130
'Devel_HU_08';3.400000;-0.012228;0.019568;0.017939
'Devel_HU_08';3.500000;-0.013523;0.022569;0.022626
'Devel_HU_08';3.600000;-0.011881;0.024355;0.025183
'Devel_HU_08';3.700000;-0.011427;0.025732;0.023586
'Devel_HU_08';3.800000;-0.012507;0.026797;0.019358
'Devel_HU_08';3.900000;-0.012135;0.026259;0.015891
'Devel_HU_08';4.000000;-0.010345;0.024189;0.013960
'Devel_HU_08';4.100000;-0.007075;0.020891;0.012832
'Devel_HU_08';4.200000;-0.003519;0.019185;0.012175
'Devel_HU_08';4.300000;0.000875;0.018697;0.010689
'Devel_HU_08';4.400000;0.001737;0.020164;0.008830
'Devel_HU_08';4.500000;0.002623;0.022325;0.005260
'Devel_HU_08';4.600000;0.002530;0.022822;0.001917
'Devel_HU_08';4.700000;0.003827;0.024729;0.000785
'Devel_HU_08';4.800000;0.006324;0.027639;0.001491
'Devel_HU_08';4.900000;0.012249;0.027046;-0.000602
'Devel_HU_08';5.000000;0.012996;0.025213;-0.004510
'Devel_HU_08';5.100000;0.017433;0.023929;-0.008263
'Devel_HU_08';5.200000;0.018123;0.025785;-0.014661
'Devel_HU_08';5.300000;0.019048;0.030108;-0.013681
'Devel_HU_08';5.400000;0.025650;0.032125;-0.013648
'Devel_HU_08';5.500000;0.031944;0.032722;-0.013141
'Devel_HU_08';5.600000;0.041149;0.032599;-0.014023
'Devel_HU_08';5.700000;0.048732;0.030869;-0.016181
'Devel_HU_08';5.800000;0.050977;0.030387;-0.016867
'Devel_HU_08';5.900000;0.048859;0.029473;-0.018410
'Devel_HU_08';6.000000;0.044897;0.027715;-0.019884
'Devel_HU_08';6.100000;0.039425;0.028337;-0.019640
'Devel_HU_08';6.200000;0.036521;0.026920;-0.021861
'Devel_HU_08';6.300000;0.036095;0.027172;-0.026497
'Devel_HU_08';6.400000;0.033105;0.022859;-0.031489
'Devel_HU_08';6.500000;0.030535;0.018080;-0.037725
'Devel_HU_08';6.600000;0.028019;0.011917;-0.044479
'Devel_HU_08';6.700000;0.027703;0.011078;-0.047601
'Devel_HU_08';6.800000;0.028803;0.013578;-0.051147
'Devel_HU_08';6.900000;0.028539;0.017615;-0.054029
'Devel_HU_08';7.000000;0.028448;0.020390;-0.057859
'Devel_HU_08';7.100000;0.031262;0.022935;-0.058240
'Devel_HU_08';7.200000;0.035581;0.025358;-0.057859
'Devel_HU_08';7.300000;0.041701;0.026974;-0.056158
'Devel_HU_08';7.400000;0.046311;0.028672;-0.055638
'Devel_HU_08';7.500000;0.049304;0.034261;-0.056592
'Devel_HU_08';7.600000;0.051727;0.039322;-0.057158
'Devel_HU_08';7.700000;0.058804;0.039593;-0.057859
'Devel_HU_08';7.800000;0.064770;0.037838;-0.060197
'Devel_HU_08';7.900000;0.072180;0.032282;-0.062968
'Devel_HU_08';8.000000;0.078322;0.029539;-0.064756
'Devel_HU_08';8.100000;0.080768;0.029756;-0.065246
'Devel_HU_08';8.200000;0.080782;0.027436;-0.064905
'Devel_HU_08';8.300000;0.080588;0.028792;-0.064871
'Devel_HU_08';8.400000;0.084414;0.032022;-0.064434
'Devel_HU_08';8.500000;0.091435;0.034117;-0.066351
'Devel_HU_08';8.600000;0.096620;0.032036;-0.070177
'Devel_HU_08';8.700000;0.099865;0.026455;-0.075319
'Devel_HU_08';8.800000;0.101019;0.022774;-0.076910
'Devel_HU_08';8.900000;0.097850;0.027185;-0.077044
'Devel_HU_08';9.000000;0.095385;0.030215;-0.076198
'Devel_HU_08';9.100000;0.095014;0.030742;-0.079153
'Devel_HU_08';9.200000;0.094456;0.032377;-0.078749
'Devel_HU_08';9.300000;0.095906;0.032667;-0.076760
'Devel_HU_08';9.400000;0.098270;0.031351;-0.074826
'Devel_HU_08';9.500000;0.099624;0.031023;-0.074276
'Devel_HU_08';9.600000;0.102045;0.030037;-0.074526
'Devel_HU_08';9.700000;0.104187;0.026844;-0.076784
'Devel_HU_08';9.800000;0.107491;0.017712;-0.083355
'Devel_HU_08';9.900000;0.107372;0.014299;-0.090453
'Devel_HU_08';10.000000;0.110215;0.014136;-0.093121
'Devel_HU_08';10.100000;0.110921;0.015647;-0.092771
'Devel_HU_08';10.200000;0.109647;0.016509;-0.091981
'Devel_HU_08';10.300000;0.109246;0.021573;-0.095295
'Devel_HU_08';10.400000;0.110509;0.025256;-0.097259
'Devel_HU_08';10.500000;0.114894;0.027591;-0.100560
'Devel_HU_08';10.600000;0.119080;0.024792;-0.101618
'Devel_HU_08';10.700000;0.122359;0.019823;-0.104279
'Devel_HU_08';10.800000;0.123957;0.015971;-0.107269
'Devel_HU_08';10.900000;0.121619;0.012385;-0.112212
'Devel_HU_08';11.000000;0.117445;0.006636;-0.116468
'Devel_HU_08';11.100000;0.115083;0.002572;-0.115643
'Devel_HU_08';11.200000;0.108591;0.000302;-0.111845
'Devel_HU_08';11.300000;0.104336;-0.004566;-0.107822
'Devel_HU_08';11.400000;0.103753;-0.009429;-0.105212
'Devel_HU_08';11.500000;0.102576;-0.011645;-0.106722
'Devel_HU_08';11.600000;0.099420;-0.012562;-0.112545
'Devel_HU_08';11.700000;0.095911;-0.012783;-0.116901
'Devel_HU_08';11.800000;0.090818;-0.014903;-0.115802
'Devel_HU_08';11.900000;0.086346;-0.016319;-0.115025
'Devel_HU_08';12.000000;0.082721;-0.015288;-0.112792
'Devel_HU_08';12.100000;0.082484;-0.015944;-0.111624
'Devel_HU_08';12.200000;0.083406;-0.013111;-0.110220
'Devel_HU_08';12.300000;0.081152;-0.013473;-0.110296
'Devel_HU_08';12.400000;0.078960;-0.014044;-0.110734
'Devel_HU_08';12.500000;0.079952;-0.011749;-0.108061
'Devel_HU_08';12.600000;0.083679;-0.009051;-0.106047
'Devel_HU_08';12.700000;0.086416;-0.007279;-0.105395
'Devel_HU_08';12.800000;0.091473;-0.004651;-0.107260
'Devel_HU_08';12.900000;0.092987;-0.002342;-0.106594
'Devel_HU_08';13.000000;0.091712;-0.000155;-0.105611
'Devel_HU_08';13.100000;0.089951;0.001230;-0.100796
'Devel_HU_08';13.200000;0.090792;0.006069;-0.095377
'Devel_HU_08';13.300000;0.091298;0.011062;-0.090217
'Devel_HU_08';13.400000;0.090894;0.012099;-0.084251
'Devel_HU_08';13.500000;0.093432;0.014369;-0.076790
'Devel_HU_08';13.600000;0.096325;0.018881;-0.071082
'Devel_HU_08';13.700000;0.104420;0.023137;-0.067108
'Devel_HU_08';13.800000;0.109696;0.024997;-0.063638
'Devel_HU_08';13.900000;0.112170;0.027515;-0.061513
'Devel_HU_08';14.000000;0.115769;0.030587;-0.061545
'Devel_HU_08';14.100000;0.118749;0.031088;-0.059718
'Devel_HU_08';14.200000;0.117841;0.029217;-0.058224
'Devel_HU_08';14.300000;0.119367;0.029987;-0.054613
'Devel_HU_08';14.400000;0.122628;0.029726;-0.052750
'Devel_HU_08';14.500000;0.124253;0.030846;-0.050729
'Devel_HU_08';14.600000;0.128190;0.030910;-0.050886
'Devel_HU_08';14.700000;0.133024;0.032249;-0.046289
'Devel_HU_08';14.800000;0.135847;0.036723;-0.039669
'Devel_HU_08';14.900000;0.141459;0.043574;-0.035154
'Devel_HU_08';15.000000;0.147916;0.048410;-0.030689
'Devel_HU_08';15.100000;0.153850;0.050436;-0.030838
'Devel_HU_08';15.200000;0.151700;0.051874;-0.033745
'Devel_HU_08';15.300000;0.148068;0.055054;-0.035282
'Devel_HU_08';15.400000;0.143524;0.055995;-0.032818
'Devel_HU_08';15.500000;0.137713;0.058078;-0.032802
'Devel_HU_08';15.600000;0.130315;0.057517;-0.033327
'Devel_HU_08';15.700000;0.126161;0.057431;-0.034004
'Devel_HU_08';15.800000;0.124818;0.056453;-0.036241
'Devel_HU_08';15.900000;0.123627;0.054649;-0.036693
'Devel_HU_08';16.000000;0.124139;0.053467;-0.039168
'Devel_HU_08';16.100000;0.123924;0.052270;-0.039979
'Devel_HU_08';16.200000;0.124756;0.050649;-0.040269
'Devel_HU_08';16.300000;0.122278;0.049973;-0.041418
'Devel_HU_08';16.400000;0.119296;0.051807;-0.040969
'Devel_HU_08';16.500000;0.117502;0.051866;-0.038612
'Devel_HU_08';16.600000;0.113054;0.052047;-0.035932
'Devel_HU_08';16.700000;0.108859;0.050043;-0.033517
'Devel_HU_08';16.800000;0.103231;0.046176;-0.032328
'Devel_HU_08';16.900000;0.094471;0.044542;-0.034052
'Devel_HU_08';17.000000;0.087271;0.043415;-0.036058
'Devel_HU_08';17.100000;0.081433;0.042284;-0.035744
'Devel_HU_08';17.200000;0.079029;0.038308;-0.035318
'Devel_HU_08';17.300000;0.074257;0.032527;-0.037610
'Devel_HU_08';17.400000;0.067878;0.028058;-0.039603
'Devel_HU_08';17.500000;0.064532;0.023502;-0.034025
'Devel_HU_08';17.600000;0.060519;0.022473;-0.031123
'Devel_HU_08';17.700000;0.055191;0.021783;-0.028810
'Devel_HU_08';17.800000;0.052469;0.022134;-0.025368
'Devel_HU_08';17.900000;0.047992;0.024180;-0.020466
'Devel_HU_08';18.000000;0.047135;0.023654;-0.014846
'Devel_HU_08';18.100000;0.050070;0.022021;-0.007880
'Devel_HU_08';18.200000;0.050347;0.023169;-0.003967
'Devel_HU_08';18.300000;0.051800;0.025015;-0.002492
'Devel_HU_08';18.400000;0.049970;0.028679;-0.000543
'Devel_HU_08';18.500000;0.048735;0.032790;-0.001558
'Devel_HU_08';18.600000;0.051020;0.033123;-0.000342
'Devel_HU_08';18.700000;0.050892;0.034227;0.001055
'Devel_HU_08';18.800000;0.050604;0.034706;0.003920
'Devel_HU_08';18.900000;0.048782;0.036459;0.008431
'Devel_HU_08';19.000000;0.048022;0.037245;0.010603
'Devel_HU_08';19.100000;0.048860;0.035085;0.011167
'Devel_HU_08';19.200000;0.051481;0.033638;0.010725
'Devel_HU_08';19.300000;0.052656;0.032407;0.011253
'Devel_HU_08';19.400000;0.054576;0.032508;0.010605
'Devel_HU_08';19.500000;0.055593;0.033466;0.009821
'Devel_HU_08';19.600000;0.056579;0.034018;0.008640
'Devel_HU_08';19.700000;0.057794;0.033152;0.007879
'Devel_HU_08';19.800000;0.056755;0.031237;0.008946
'Devel_HU_08';19.900000;0.052890;0.030251;0.009588
'Devel_HU_08';20.000000;0.049534;0.029021;0.009679
'Devel_HU_08';20.100000;0.046646;0.027635;0.009935
'Devel_HU_08';20.200000;0.043437;0.025764;0.008993
'Devel_HU_08';20.300000;0.040236;0.022715;0.009287
'Devel_HU_08';20.400000;0.036846;0.021443;0.010330
'Devel_HU_08';20.500000;0.034456;0.020025;0.014291
'Devel_HU_08';20.600000;0.033894;0.018850;0.013167
'Devel_HU_08';20.700000;0.032118;0.019131;0.009857
'Devel_HU_08';20.800000;0.030636;0.017096;0.004302
'Devel_HU_08';20.900000;0.026974;0.015444;0.003138
'Devel_HU_08';21.000000;0.023367;0.014195;0.004633
'Devel_HU_08';21.100000;0.020600;0.014147;0.007490
'Devel_HU_08';21.200000;0.017714;0.015206;0.008876
'Devel_HU_08';21.300000;0.017682;0.017069;0.007207
'Devel_HU_08';21.400000;0.021820;0.018863;0.003979
'Devel_HU_08';21.500000;0.023123;0.022725;0.002498
'Devel_HU_08';21.600000;0.024794;0.025301;0.002029
'Devel_HU_08';21.700000;0.027905;0.028317;0.002896
'Devel_HU_08';21.800000;0.027897;0.032917;0.003723
'Devel_HU_08';21.900000;0.030892;0.034523;0.003808
'Devel_HU_08';22.000000;0.032320;0.034482;0.002832
'Devel_HU_08';22.100000;0.033480;0.033920;0.000964
'Devel_HU_08';22.200000;0.033940;0.031386;0.001156
'Devel_HU_08';22.300000;0.032481;0.029791;0.002635
'Devel_HU_08';22.400000;0.031171;0.030331;0.004190
'Devel_HU_08';22.500000;0.032922;0.030013;0.003709
'Devel_HU_08';22.600000;0.035660;0.029752;0.005206
'Devel_HU_08';22.700000;0.038902;0.029408;0.006236
'Devel_HU_08';22.800000;0.040204;0.029997;0.003541
'Devel_HU_08';22.900000;0.042393;0.028986;0.002005
'Devel_HU_08';23.000000;0.043105;0.026573;0.000691
'Devel_HU_08';23.100000;0.042286;0.025716;-0.001279
'Devel_HU_08';23.200000;0.041382;0.023953;-0.003055
'Devel_HU_08';23.300000;0.038177;0.022070;-0.004755
'Devel_HU_08';23.400000;0.036193;0.023036;-0.005634
'Devel_HU_08';23.500000;0.036212;0.023570;-0.006139
'Devel_HU_08';23.600000;0.035231;0.023289;-0.008330
'Devel_HU_08';23.700000;0.034001;0.022179;-0.010957
'Devel_HU_08';23.800000;0.033957;0.022165;-0.012605
'Devel_HU_08';23.900000;0.035184;0.022167;-0.009571
'Devel_HU_08';24.000000;0.038223;0.026376;-0.008164
'Devel_HU_08';24.100000;0.040311;0.029626;-0.008254
'Devel_HU_08';24.200000;0.041462;0.032738;-0.010177
'Devel_HU_08';24.300000;0.037636;0.035205;-0.010967
'Devel_HU_08';24.400000;0.034428;0.040083;-0.009065
'Devel_HU_08';24.500000;0.033449;0.043815;-0.004946
'Devel_HU_08';24.600000;0.032743;0.046234;-0.003829
'Devel_HU_08';24.700000;0.032638;0.048072;-0.002461
'Devel_HU_08';24.800000;0.037959;0.049892;0.000652
'Devel_HU_08';24.900000;0.042774;0.053445;0.001737
'Devel_HU_08';25.000000;0.048671;0.057609;0.000884
'Devel_HU_08';25.100000;0.050941;0.057707;-0.001329
'Devel_HU_08';25.200000;0.051613;0.055795;-0.004447
'Devel_HU_08';25.300000;0.051334;0.056995;-0.005220
'Devel_HU_08';25.400000;0.051630;0.058455;-0.005468
'Devel_HU_08';25.500000;0.050150;0.060750;-0.004050
'Devel_HU_08';25.600000;0.050669;0.063926;-0.000772
