name;timestamp;arousal;valence;liking
'Devel_DE_07';0.000000;-0.014022;0.009231;0.007538
'Devel_DE_07';0.100000;-0.006896;0.018825;-0.002810
'Devel_DE_07';0.200000;-0.010966;0.023331;0.002324
'Devel_DE_07';0.300000;-0.020974;0.024752;0.008196
'Devel_DE_07';0.400000;-0.031217;0.023224;0.012987
'Devel_DE_07';0.500000;-0.041069;0.015923;0.015747
'Devel_DE_07';0.600000;-0.048666;0.008048;0.017129
'Devel_DE_07';0.700000;-0.050203;-0.000648;0.019363
'Devel_DE_07';0.800000;-0.045770;-0.005607;0.021318
'Devel_DE_07';0.900000;-0.038395;-0.006244;0.023003
'Devel_DE_07';1.000000;-0.025410;-0.002305;0.022154
'Devel_DE_07';1.100000;-0.010957;0.001954;0.019245
'Devel_DE_07';1.200000;0.002264;0.009033;0.020025
'Devel_DE_07';1.300000;0.004214;0.019443;0.021668
'Devel_DE_07';1.400000;-0.008508;0.033334;0.024092
'Devel_DE_07';1.500000;-0.026896;0.048717;0.031249
'Devel_DE_07';1.600000;-0.032355;0.054956;0.038008
'Devel_DE_07';1.700000;-0.016336;0.047306;0.041454
'Devel_DE_07';1.800000;-0.005918;0.025056;0.034680
'Devel_DE_07';1.900000;-0.000202;0.025967;0.012477
'Devel_DE_07';2.000000;0.003607;0.027586;0.007406
'Devel_DE_07';2.100000;0.002502;0.033201;0.010297
'Devel_DE_07';2.200000;0.004724;0.038645;0.015035
'Devel_DE_07';2.300000;0.009209;0.042726;0.023793
'Devel_DE_07';2.400000;0.017301;0.050938;0.030144
'Devel_DE_07';2.500000;0.028320;0.060868;0.033482
'Devel_DE_07';2.600000;0.040969;0.072577;0.039044
'Devel_DE_07';2.700000;0.057733;0.088961;0.043131
'Devel_DE_07';2.800000;0.076168;0.104728;0.048477
'Devel_DE_07';2.900000;0.092748;0.118208;0.052302
'Devel_DE_07';3.000000;0.109055;0.134061;0.054067
'Devel_DE_07';3.100000;0.123422;0.154544;0.056091
'Devel_DE_07';3.200000;0.135097;0.173559;0.054972
'Devel_DE_07';3.300000;0.145779;0.190761;0.049655
'Devel_DE_07';3.400000;0.155340;0.208515;0.045872
'Devel_DE_07';3.500000;0.164570;0.225572;0.040236
'Devel_DE_07';3.600000;0.171008;0.240707;0.035958
'Devel_DE_07';3.700000;0.178629;0.253891;0.032926
'Devel_DE_07';3.800000;0.185483;0.264516;0.029226
'Devel_DE_07';3.900000;0.191868;0.273349;0.023441
'Devel_DE_07';4.000000;0.197734;0.283050;0.021798
