name;timestamp;arousal;valence;liking
'Devel_HU_14';0.000000;0.019108;0.001474;-0.006309
'Devel_HU_14';0.100000;0.030187;0.011892;-0.000255
'Devel_HU_14';0.200000;0.030056;0.012919;0.002511
'Devel_HU_14';0.300000;0.027614;0.014084;0.005168
'Devel_HU_14';0.400000;0.023117;0.016788;0.011371
'Devel_HU_14';0.500000;0.017089;0.023004;0.016134
'Devel_HU_14';0.600000;0.008112;0.025257;0.020388
'Devel_HU_14';0.700000;0.002038;0.018795;0.019873
'Devel_HU_14';0.800000;-0.002502;0.008299;0.016443
'Devel_HU_14';0.900000;-0.006593;-0.004329;0.010941
'Devel_HU_14';1.000000;-0.009891;-0.011989;0.008131
'Devel_HU_14';1.100000;-0.010555;-0.017053;0.005450
'Devel_HU_14';1.200000;-0.004805;-0.023656;0.007393
'Devel_HU_14';1.300000;0.005802;-0.031671;0.011927
'Devel_HU_14';1.400000;0.013687;-0.034082;0.020265
'Devel_HU_14';1.500000;0.002542;-0.026625;0.027300
'Devel_HU_14';1.600000;-0.022087;-0.017451;0.030427
'Devel_HU_14';1.700000;-0.019810;-0.007609;0.030400
'Devel_HU_14';1.800000;-0.014924;-0.011290;0.012516
'Devel_HU_14';1.900000;-0.011842;-0.006625;0.007847
'Devel_HU_14';2.000000;-0.010220;-0.005934;0.003699
'Devel_HU_14';2.100000;-0.010094;-0.003767;0.002066
'Devel_HU_14';2.200000;-0.008005;-0.000195;0.004170
'Devel_HU_14';2.300000;-0.006662;0.001484;0.008222
'Devel_HU_14';2.400000;-0.002662;0.005163;0.012887
'Devel_HU_14';2.500000;0.000357;0.008089;0.019281
'Devel_HU_14';2.600000;0.002008;0.008714;0.019557
'Devel_HU_14';2.700000;0.003030;0.007592;0.018856
'Devel_HU_14';2.800000;0.004713;0.010103;0.021916
'Devel_HU_14';2.900000;0.006973;0.010853;0.020656
'Devel_HU_14';3.000000;0.006959;0.011059;0.019509
'Devel_HU_14';3.100000;0.005909;0.009484;0.015960
'Devel_HU_14';3.200000;0.002465;0.006508;0.011196
'Devel_HU_14';3.300000;0.001007;0.005822;0.009546
'Devel_HU_14';3.400000;0.004457;0.003642;0.007308
'Devel_HU_14';3.500000;0.005752;0.001943;0.006629
'Devel_HU_14';3.600000;0.005404;-0.000385;0.004140
'Devel_HU_14';3.700000;0.005597;-0.000544;0.005020
'Devel_HU_14';3.800000;0.005671;-0.003464;0.000417
'Devel_HU_14';3.900000;0.003685;-0.002410;0.000754
'Devel_HU_14';4.000000;0.004498;-0.001390;0.001120
'Devel_HU_14';4.100000;0.004066;0.002405;0.003139
'Devel_HU_14';4.200000;0.005010;0.007560;0.001401
'Devel_HU_14';4.300000;0.005481;0.012700;-0.002217
'Devel_HU_14';4.400000;0.006901;0.016895;-0.009121
'Devel_HU_14';4.500000;0.008601;0.016310;-0.022375
'Devel_HU_14';4.600000;0.009470;0.020240;-0.026269
'Devel_HU_14';4.700000;0.016795;0.023769;-0.028953
'Devel_HU_14';4.800000;0.021816;0.022987;-0.032877
'Devel_HU_14';4.900000;0.024617;0.022182;-0.038097
