name;timestamp;arousal;valence;liking
'Devel_HU_12';0.000000;-0.001661;0.024615;0.007342
'Devel_HU_12';0.100000;0.000541;0.021642;-0.007983
'Devel_HU_12';0.200000;-0.004116;0.023855;-0.006369
'Devel_HU_12';0.300000;-0.009730;0.026704;-0.005352
'Devel_HU_12';0.400000;-0.014921;0.029784;-0.008733
'Devel_HU_12';0.500000;-0.019040;0.027943;-0.013724
'Devel_HU_12';0.600000;-0.022877;0.022978;-0.020086
'Devel_HU_12';0.700000;-0.023672;0.017719;-0.025083
'Devel_HU_12';0.800000;-0.020215;0.013354;-0.029325
'Devel_HU_12';0.900000;-0.012652;0.008920;-0.032556
'Devel_HU_12';1.000000;-0.003854;0.012523;-0.030342
'Devel_HU_12';1.100000;0.003082;0.016493;-0.026223
'Devel_HU_12';1.200000;0.011426;0.018088;-0.025165
'Devel_HU_12';1.300000;0.015527;0.022701;-0.026169
'Devel_HU_12';1.400000;0.016975;0.028878;-0.029754
'Devel_HU_12';1.500000;0.027139;0.037783;-0.028221
'Devel_HU_12';1.600000;0.045715;0.045236;-0.024407
'Devel_HU_12';1.700000;0.041386;0.048869;-0.019511
'Devel_HU_12';1.800000;0.042100;0.036173;-0.014408
'Devel_HU_12';1.900000;0.036051;0.029657;-0.040458
'Devel_HU_12';2.000000;0.031937;0.017022;-0.043885
'Devel_HU_12';2.100000;0.023488;0.010438;-0.042471
'Devel_HU_12';2.200000;0.018655;0.008705;-0.041626
'Devel_HU_12';2.300000;0.016798;0.007178;-0.042248
'Devel_HU_12';2.400000;0.016432;0.008326;-0.039362
'Devel_HU_12';2.500000;0.016591;0.008335;-0.041611
'Devel_HU_12';2.600000;0.017365;0.011899;-0.044255
'Devel_HU_12';2.700000;0.020032;0.017931;-0.045801
'Devel_HU_12';2.800000;0.019791;0.021244;-0.046989
'Devel_HU_12';2.900000;0.020778;0.024888;-0.048157
'Devel_HU_12';3.000000;0.024938;0.028552;-0.047708
'Devel_HU_12';3.100000;0.031997;0.031760;-0.048505
'Devel_HU_12';3.200000;0.039319;0.034679;-0.050016
'Devel_HU_12';3.300000;0.045768;0.038703;-0.053321
'Devel_HU_12';3.400000;0.050090;0.041210;-0.053394
'Devel_HU_12';3.500000;0.052576;0.044656;-0.052728
