name;timestamp;arousal;valence;liking
'Devel_HU_09';0.000000;0.003125;-0.003839;-0.004499
'Devel_HU_09';0.100000;-0.008814;0.009631;-0.003578
'Devel_HU_09';0.200000;-0.015536;0.015371;-0.004216
'Devel_HU_09';0.300000;-0.024254;0.016247;-0.005829
'Devel_HU_09';0.400000;-0.033021;0.015038;-0.009702
'Devel_HU_09';0.500000;-0.041309;0.011073;-0.011777
'Devel_HU_09';0.600000;-0.048590;0.005923;-0.010657
'Devel_HU_09';0.700000;-0.049242;-0.002428;-0.010028
'Devel_HU_09';0.800000;-0.045264;-0.009918;-0.010286
'Devel_HU_09';0.900000;-0.037465;-0.017241;-0.012177
'Devel_HU_09';1.000000;-0.029237;-0.018286;-0.011693
'Devel_HU_09';1.100000;-0.019848;-0.016950;-0.010864
'Devel_HU_09';1.200000;-0.008969;-0.015140;-0.011298
'Devel_HU_09';1.300000;-0.005894;-0.008518;-0.010752
'Devel_HU_09';1.400000;-0.011664;0.003162;-0.009176
'Devel_HU_09';1.500000;-0.021060;0.020052;-0.004712
'Devel_HU_09';1.600000;-0.026229;0.032732;-0.003559
'Devel_HU_09';1.700000;-0.027385;0.036573;-0.001662
'Devel_HU_09';1.800000;-0.019657;0.018547;-0.012283
'Devel_HU_09';1.900000;-0.018013;0.018435;-0.027693
'Devel_HU_09';2.000000;-0.015806;0.014399;-0.038594
'Devel_HU_09';2.100000;-0.019436;0.012754;-0.044820
'Devel_HU_09';2.200000;-0.021147;0.013547;-0.050780
'Devel_HU_09';2.300000;-0.021783;0.013769;-0.056723
'Devel_HU_09';2.400000;-0.021573;0.018589;-0.055899
'Devel_HU_09';2.500000;-0.019790;0.024492;-0.057893
'Devel_HU_09';2.600000;-0.015509;0.036140;-0.059147
'Devel_HU_09';2.700000;-0.007532;0.053060;-0.057143
'Devel_HU_09';2.800000;0.000333;0.070564;-0.053276
'Devel_HU_09';2.900000;0.013227;0.089926;-0.050237
'Devel_HU_09';3.000000;0.031051;0.109793;-0.045569
'Devel_HU_09';3.100000;0.052144;0.128501;-0.043536
'Devel_HU_09';3.200000;0.074011;0.146494;-0.043398
'Devel_HU_09';3.300000;0.095122;0.165869;-0.045372
'Devel_HU_09';3.400000;0.112695;0.182868;-0.045296
'Devel_HU_09';3.500000;0.127708;0.200204;-0.044640
'Devel_HU_09';3.600000;0.140545;0.215756;-0.045896
'Devel_HU_09';3.700000;0.150788;0.227990;-0.048578
'Devel_HU_09';3.800000;0.155862;0.240867;-0.051606
'Devel_HU_09';3.900000;0.164164;0.254496;-0.053238
'Devel_HU_09';4.000000;0.170206;0.264844;-0.052721
'Devel_HU_09';4.100000;0.175207;0.272124;-0.052375
'Devel_HU_09';4.200000;0.179760;0.276799;-0.052829
'Devel_HU_09';4.300000;0.184801;0.280054;-0.055619
'Devel_HU_09';4.400000;0.189326;0.283827;-0.059397
'Devel_HU_09';4.500000;0.192058;0.284503;-0.063429
'Devel_HU_09';4.600000;0.192421;0.282274;-0.064559
'Devel_HU_09';4.700000;0.191889;0.281796;-0.066434
'Devel_HU_09';4.800000;0.195274;0.281757;-0.065871
'Devel_HU_09';4.900000;0.199262;0.278272;-0.064265
'Devel_HU_09';5.000000;0.200842;0.273343;-0.064567
'Devel_HU_09';5.100000;0.200682;0.266246;-0.062772
